delta,delta_status,N,L_case,N_need,purity_p,success_s,capacity_c,spectra_S,P60_hours,wrong_routine_commitments,cost_slots,missed_rare_penalty,p60_usable_nights_needed,spectra_per_month_first,p60_nights_per_month_first,rubin_on_sky_nights_per_month_first,return_month_R,months_after_R,completion_month,months_aggregate_Ubar,binding_first_month
0.05,ratified,1666,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),1666,0.967,1.0,10,1723,861.5,57,1723,+100 slots per missed rare event (M UNDEMONSTRATED),173,252.5,25.2,20.0,2027-06,9,2028-02,9.18,capacity
0.05,ratified,1666,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),1666,0.967,1.0,10,1723,861.5,57,1723,+100 slots per missed rare event (M UNDEMONSTRATED),173,257.5,25.7,20.7,2027-07,10,2028-04,9.18,capacity
0.05,ratified,1666,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),1666,0.967,1.0,10,1723,861.5,57,1723,+100 slots per missed rare event (M UNDEMONSTRATED),173,232.5,23.2,20.7,2027-08,10,2028-05,9.18,capacity
0.05,ratified,1666,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),1666,0.967,1.0,10,1723,861.5,57,1723,+100 slots per missed rare event (M UNDEMONSTRATED),173,225.0,22.5,20.0,2027-09,10,2028-06,9.18,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,207.5,20.8,20.7,2026-10,10,2027-07,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,185.0,18.5,20.0,2026-11,10,2027-08,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,122.5,12.2,20.7,2026-12,10,2027-09,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,105.0,10.5,20.7,2027-01,9,2027-09,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,131.6,13.2,18.7,2027-02,9,2027-10,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,92.5,9.2,20.7,2027-03,9,2027-11,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,210.0,21.0,20.0,2027-04,8,2027-11,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,230.0,23.0,20.7,2027-05,8,2027-12,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,252.5,25.2,20.0,2027-06,9,2028-02,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,257.5,25.7,20.7,2027-07,10,2028-04,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,232.5,23.2,20.7,2027-08,10,2028-05,9.1,capacity
0.05,ratified,1666,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",1653,0.967,1.0,10,1710,855.0,57,1710,+100 slots per missed rare event (M UNDEMONSTRATED),171,225.0,22.5,20.0,2027-09,10,2028-06,9.1,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,93.4,20.8,20.7,2026-10,9,2027-06,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,83.3,18.5,20.0,2026-11,9,2027-07,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,55.1,12.2,20.7,2026-12,9,2027-08,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,47.3,10.5,20.7,2027-01,8,2027-08,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,59.2,13.2,18.7,2027-02,8,2027-09,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,41.6,9.2,20.7,2027-03,7,2027-09,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,94.5,21.0,20.0,2027-04,7,2027-10,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,103.5,23.0,20.7,2027-05,7,2027-11,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,113.6,25.2,20.0,2027-06,7,2027-12,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,115.9,25.7,20.7,2027-07,8,2028-02,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,104.6,23.2,20.7,2027-08,9,2028-04,7.62,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,4.5,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),144,101.2,22.5,20.0,2027-09,9,2028-05,7.62,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,93.4,20.8,20.7,2026-10,9,2027-06,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,83.3,18.5,20.0,2026-11,9,2027-07,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,55.1,12.2,20.7,2026-12,8,2027-07,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,47.3,10.5,20.7,2027-01,8,2027-08,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,59.2,13.2,18.7,2027-02,7,2027-08,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,41.6,9.2,20.7,2027-03,7,2027-09,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,94.5,21.0,20.0,2027-04,6,2027-09,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,103.5,23.0,20.7,2027-05,6,2027-10,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,113.6,25.2,20.0,2027-06,7,2027-12,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,115.9,25.7,20.7,2027-07,8,2028-02,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,104.6,23.2,20.7,2027-08,9,2028-04,7.42,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,4.5,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),140,101.2,22.5,20.0,2027-09,9,2028-05,7.42,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,166.0,20.8,20.7,2026-10,6,2027-03,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,148.0,18.5,20.0,2026-11,6,2027-04,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,98.0,12.2,20.7,2026-12,6,2027-05,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,84.0,10.5,20.7,2027-01,6,2027-06,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,105.2,13.2,18.7,2027-02,5,2027-06,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,74.0,9.2,20.7,2027-03,5,2027-07,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,168.0,21.0,20.0,2027-04,4,2027-07,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,184.0,23.0,20.7,2027-05,4,2027-08,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,202.0,25.2,20.0,2027-06,4,2027-09,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,206.0,25.7,20.7,2027-07,4,2027-10,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,186.0,23.2,20.7,2027-08,4,2027-11,4.29,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,8,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),81,180.0,22.5,20.0,2027-09,5,2028-01,4.29,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,166.0,20.8,20.7,2026-10,6,2027-03,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,148.0,18.5,20.0,2026-11,6,2027-04,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,98.0,12.2,20.7,2026-12,6,2027-05,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,84.0,10.5,20.7,2027-01,6,2027-06,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,105.2,13.2,18.7,2027-02,5,2027-06,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,74.0,9.2,20.7,2027-03,4,2027-06,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,168.0,21.0,20.0,2027-04,4,2027-07,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,184.0,23.0,20.7,2027-05,4,2027-08,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,202.0,25.2,20.0,2027-06,4,2027-09,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,206.0,25.7,20.7,2027-07,4,2027-10,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,186.0,23.2,20.7,2027-08,4,2027-11,4.17,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,8,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),79,180.0,22.5,20.0,2027-09,5,2028-01,4.17,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,207.5,20.8,20.7,2026-10,5,2027-02,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,185.0,18.5,20.0,2026-11,6,2027-04,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,122.5,12.2,20.7,2026-12,5,2027-04,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,105.0,10.5,20.7,2027-01,5,2027-05,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,131.6,13.2,18.7,2027-02,4,2027-05,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,92.5,9.2,20.7,2027-03,4,2027-06,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,210.0,21.0,20.0,2027-04,3,2027-06,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,230.0,23.0,20.7,2027-05,3,2027-07,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,252.5,25.2,20.0,2027-06,3,2027-08,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,257.5,25.7,20.7,2027-07,3,2027-09,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,232.5,23.2,20.7,2027-08,3,2027-10,3.43,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,0.93,10,644,322.0,122,644,+100 slots per missed rare event (M UNDEMONSTRATED),65,225.0,22.5,20.0,2027-09,4,2027-12,3.43,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,207.5,20.8,20.7,2026-10,5,2027-02,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,185.0,18.5,20.0,2026-11,5,2027-03,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,122.5,12.2,20.7,2026-12,5,2027-04,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,105.0,10.5,20.7,2027-01,5,2027-05,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,131.6,13.2,18.7,2027-02,4,2027-05,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,92.5,9.2,20.7,2027-03,4,2027-06,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,210.0,21.0,20.0,2027-04,3,2027-06,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,230.0,23.0,20.7,2027-05,3,2027-07,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,252.5,25.2,20.0,2027-06,3,2027-08,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,257.5,25.7,20.7,2027-07,3,2027-09,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,232.5,23.2,20.7,2027-08,3,2027-10,3.34,capacity
0.018,prior,485,"L=13 sensitivity (cohort existence MODERATE, classifier unknown)",472,0.81,0.93,10,627,313.5,119,627,+100 slots per missed rare event (M UNDEMONSTRATED),63,225.0,22.5,20.0,2027-09,4,2027-12,3.34,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,93.4,20.8,20.7,2026-10,9,2027-06,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,83.3,18.5,20.0,2026-11,9,2027-07,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,55.1,12.2,20.7,2026-12,8,2027-07,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,47.3,10.5,20.7,2027-01,8,2027-08,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,59.2,13.2,18.7,2027-02,7,2027-08,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,41.6,9.2,20.7,2027-03,7,2027-09,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,94.5,21.0,20.0,2027-04,6,2027-09,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,103.5,23.0,20.7,2027-05,6,2027-10,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,113.6,25.2,20.0,2027-06,6,2027-11,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,115.9,25.7,20.7,2027-07,7,2028-01,7.09,capacity
0.018,prior,485,L=0 (cohort measured STRONG 0; UNDEMONSTRATED),485,0.81,1.0,4.5,599,299.5,114,599,+100 slots per missed rare event (M UNDEMONSTRATED),134,104.6,23.2,20.7,2027-08,9,2028-04,7.09,capacity
